SampleID,Collectors,Collection Date,Country/Ocean,State/Province,Region,Sector,ExactSite,Lat,Lon,Elev,Depth,Elevation Precision,Depth Precision,GPS Source,Coordinate Accuracy,Event Time,Collection Date Accuracy,Habitat,SamplingProtocol,Collection Notes,Site Code,FieldID
KBIMP-_005_F5,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_F6,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_F7,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_F8,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_F9,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_F10,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_F11,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_F12,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G1,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G2,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G3,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G4,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G5,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G6,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G7,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G8,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G9,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G10,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G11,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_G12,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_H1,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_H2,D. Nowosad and O. Colman,July 25-August 1 2024,Canada,Nunavut,Kitikmeot,,DEW Line Road ,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0027
KBIMP-_005_H3,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H4,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H5,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H6,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H7,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H8,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H9,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H10,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_005_H11,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A1,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A2,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A3,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A4,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A5,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A6,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A7,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A8,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A9,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A10,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A11,D. Nowosad and O. Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.128611,-104.987222,,,,,,,,,,Malaise Trap,,,CBAY0034
KBIMP-_006_A12,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B1,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B2,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B3,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B4,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B5,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B6,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B7,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B8,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B9,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B10,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B11,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_B12,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C1,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C2,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C3,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C4,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C5,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C6,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C7,D. Nowosad,July 21 - July 29 ,Canada,Nunavut,Kitikmeot,,Creek south of Pelly Rd,69.12861,-104.98722,,,,,,,,,,Malaise Trap,,,CBAY0043
KBIMP-_006_C8,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_C9,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_C10,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_C11,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_C12,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D1,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D2,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D3,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D4,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D5,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D6,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
KBIMP-_006_D7,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_D8,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_D9,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_D10,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_D11,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_D12,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E1,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E2,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E3,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E4,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E5,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E6,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E7,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E8,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E9,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E10,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E11,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_E12,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_F1,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_F2,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,DEW Line Rd,69.11926,-105.127426,,,,,,,,,,Sweep net,,,CBAY0032
KBIMP-_006_F3,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F4,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F5,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F6,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F7,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F8,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F9,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F10,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F11,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_F12,D. Nowosad/O.Colman,July 29 - August 5 2024,Canada,Nunavut,Kitikmeot,,Between 1st lake and Grenier,69.20535,-104.17646,,,,,,,,,,Malaise Trap,,,CBAY0042
KBIMP-_006_G1,O. Colman,02-Aug,Canada,Nunavut,Kitikmeot,,Freshwater river,69.14312,-104.941323,,,,,,,,,,Sweep net,,,CBAY0055
